review_id,product_category,product_name,user_id,review_title,review_text,rating,verified_purchase,helpful_votes,sentiment
771,,Shampoo,U6895,Not good,Exceeded my expectations! Great Shampoo.,5,No,19,Positive
7,Fashion,Sneakers,U8976,Not good,Exceeded my expectations! Great Sneakers.,4,Yes,18,Positive
617,Beauty,,U7831,Loved it,"The Lipstick works okay, but could be better.",5,Yes,31,Positive
541,Fashion,T-shirt,,Not good,Decent T-shirt for the price point.,2,No,23,Negative
1179,Books,Children's Story,U1353,Loved it,"Not worth the money, poor quality Children's Story.",3,Yes,34,Neutral
1152,Home & Kitchen,Coffee Maker,U5478,Loved it,"The Coffee Maker is amazing, I love it!",3,No,10,Neutral
1388,Beauty,,U7926,Loved it,,1,Yes,27,Negative
22,Beauty,Shampoo,U9499,Great!,"The Shampoo is amazing, I love it!",1,,36,Negative
485,Home & Kitchen,Microwave Oven,,Loved it,Decent Microwave Oven for the price point.,4,Yes,26,Positive
981,Fashion,Jeans,U4054,Okay,I use this Jeans every day and it’s fantastic.,1,Yes,50,Negative
1454,Home & Kitchen,Coffee Maker,U2161,Terrible,Exceeded my expectations! Great Coffee Maker.,2,Yes,10,Negative
225,Beauty,Hair Dryer,U8849,Okay,"The Hair Dryer works okay, but could be better.",4,Yes,35,Positive
,Beauty,Lipstick,U7547,,I use this Lipstick every day and it’s fantastic.,4,No,33,Positive
596,Electronics,Wireless Headphones,U9361,Great!,"The Wireless Headphones is amazing, I love it!",3,Yes,1,Neutral
953,,Smartphone,U8869,Great!,Exceeded my expectations! Great Smartphone.,4,Yes,2,
1437,Electronics,Smartwatch,U6464,Terrible,I use this Smartwatch every day and it’s fantastic.,4,No,0,Positive
1376,Home & Kitchen,,U8031,Great!,Decent Microwave Oven for the price point.,4,Yes,34,Positive
26,Beauty,Face Cream,U7498,Loved it,"The Face Cream works okay, but could be better.",5,Yes,46,Positive
801,Fashion,Jacket,U2373,Terrible,Decent Jacket for the price point.,2,,24,Negative
915,Books,Children's Story,U8998,,The Children's Story stopped working after a week.,1,No,39,Negative
1036,Beauty,Shampoo,U9777,Terrible,"The Shampoo is amazing, I love it!",2,No,43,Negative
1088,Electronics,Wireless Headphones,U2341,Great!,"Not worth the money, poor quality Wireless Headphones.",3,Yes,30,Neutral
21,,T-shirt,U4657,Okay,I use this T-shirt every day and it’s fantastic.,5,No,3,Positive
296,Fashion,T-shirt,U6627,Loved it,"Not worth the money, poor quality T-shirt.",1,No,28,Negative
384,Books,Self-help Book,U3800,Terrible,I use this Self-help Book every day and it’s fantastic.,4,No,41,Positive
1003,Home & Kitchen,Blender,U9406,Terrible,Exceeded my expectations! Great Blender.,1,Yes,3,Negative
326,Fashion,Jacket,U1235,Okay,Decent Jacket for the price point.,,No,18,Neutral
1329,Home & Kitchen,Microwave Oven,U6964,Okay,Exceeded my expectations! Great Microwave Oven.,2,Yes,36,Negative
625,Beauty,Shampoo,U8500,Terrible,"The Shampoo is amazing, I love it!",5,No,8,Positive
456,Books,Biography,U9370,Loved it,"Not worth the money, poor quality Biography.",4,No,48,Positive
1424,Fashion,T-shirt,U5222,Okay,Exceeded my expectations! Great T-shirt.,5,No,22,Positive
1060,Books,Self-help Book,U6036,Great!,"The Self-help Book works okay, but could be better.",1,Yes,8,Negative
112,Beauty,Face Cream,U2467,Loved it,I use this Face Cream every day and it’s fantastic.,2,Yes,9,
959,Beauty,Perfume,U6247,Terrible,I use this Perfume every day and it’s fantastic.,1,Yes,9,Negative
,Electronics,Laptop,U4456,Great!,Exceeded my expectations! Great Laptop.,5,Yes,18,Positive
1439,Home & Kitchen,Vacuum Cleaner,U8488,Okay,I use this Vacuum Cleaner every day and it’s fantastic.,1,,10,Negative
1422,Fashion,Jacket,U6400,Loved it,"The Jacket works okay, but could be better.",1,No,45,Negative
17,Home & Kitchen,Vacuum Cleaner,U8897,Loved it,Exceeded my expectations! Great Vacuum Cleaner.,2,No,16,Negative
1313,Home & Kitchen,Air Fryer,U5664,Okay,I use this Air Fryer every day and it’s fantastic.,3,No,41,Neutral
324,Beauty,Face Cream,U1994,Great!,"The Face Cream works okay, but could be better.",,No,7,Negative
1435,Electronics,Smartphone,U3541,Not good,"Not worth the money, poor quality Smartphone.",1,Yes,19,Negative
254,Books,Self-help Book,U6283,Terrible,The Self-help Book stopped working after a week.,4,Yes,47,Positive
991,Electronics,Smartwatch,U4344,Not good,I use this Smartwatch every day and it’s fantastic.,2,No,7,Negative
1362,Beauty,Hair Dryer,U1470,Great!,Really disappointed with the Hair Dryer.,4,No,13,
206,Home & Kitchen,Coffee Maker,U1913,Terrible,"The Coffee Maker is amazing, I love it!",4,Yes,7,Positive
9,Electronics,Bluetooth Speaker,U6448,Okay,Exceeded my expectations! Great Bluetooth Speaker.,3,Yes,30,Neutral
725,Beauty,Lipstick,U4350,,I use this Lipstick every day and it’s fantastic.,1,Yes,30,Negative
,Home & Kitchen,Vacuum Cleaner,U5143,Loved it,Exceeded my expectations! Great Vacuum Cleaner.,5,,23,Positive
209,Home & Kitchen,Air Fryer,U5332,Terrible,,2,No,48,Negative
794,Fashion,Jeans,U6610,Not good,Decent Jeans for the price point.,4,Yes,46,Positive
99,Home & Kitchen,Microwave Oven,U9254,Not good,Exceeded my expectations! Great Microwave Oven.,3,No,4,Neutral
1294,Books,Biography,U1698,Loved it,I use this Biography every day and it’s fantastic.,1,No,50,Negative
451,Home & Kitchen,Vacuum Cleaner,U7473,Loved it,Really disappointed with the Vacuum Cleaner.,2,No,,Negative
462,Beauty,Shampoo,U2236,Terrible,Decent Shampoo for the price point.,,Yes,39,Neutral
109,Beauty,Hair Dryer,U1867,Great!,The Hair Dryer stopped working after a week.,2,No,18,Negative
1344,Books,Self-help Book,U4366,Not good,Decent Self-help Book for the price point.,1,No,49,Negative
1128,Books,Cookbook,U4422,Okay,,2,No,4,Negative
1355,Electronics,Smartphone,U5078,Terrible,I use this Smartphone every day and it’s fantastic.,5,Yes,37,Positive
1218,Books,Children's Story,U7308,Not good,"Not worth the money, poor quality Children's Story.",4,Yes,,Positive
301,Fashion,Jeans,U4089,Okay,"The Jeans works okay, but could be better.",1,No,6,Negative
652,Books,Children's Story,U2695,Not good,,1,No,36,Negative
1163,Home & Kitchen,Vacuum Cleaner,U7971,Terrible,,1,No,28,Negative
388,Electronics,Smartwatch,U4161,Okay,The Smartwatch stopped working after a week.,1,No,17,Negative
37,Fashion,,U5419,Terrible,Exceeded my expectations! Great T-shirt.,1,Yes,10,
182,Beauty,Face Cream,U2812,Loved it,I use this Face Cream every day and it’s fantastic.,1,No,26,Negative
1496,,Sneakers,U5031,Loved it,"Not worth the money, poor quality Sneakers.",4,Yes,39,Positive
1322,Books,Biography,U4702,Okay,The Biography stopped working after a week.,1,No,41,Negative
555,Beauty,Hair Dryer,U2339,Great!,"The Hair Dryer works okay, but could be better.",1,Yes,4,Negative
1285,Fashion,T-shirt,U2342,Loved it,"The T-shirt is amazing, I love it!",1,No,30,Negative
1123,Fashion,Jacket,U6584,Great!,"The Jacket is amazing, I love it!",2,No,,Negative
636,Fashion,Jeans,U1825,Not good,Really disappointed with the Jeans.,4,No,47,Positive
860,Electronics,Laptop,U8156,Okay,Exceeded my expectations! Great Laptop.,5,No,28,Positive
194,Electronics,Bluetooth Speaker,U6908,Terrible,Really disappointed with the Bluetooth Speaker.,5,No,39,Positive
1270,Home & Kitchen,,U5446,Not good,The Microwave Oven stopped working after a week.,1,Yes,45,Negative
660,Beauty,Perfume,U5177,Terrible,The Perfume stopped working after a week.,5,No,13,Positive
139,Beauty,Shampoo,U3724,Terrible,Decent Shampoo for the price point.,2,No,8,Negative
825,Electronics,Bluetooth Speaker,U2880,Not good,"The Bluetooth Speaker is amazing, I love it!",1,No,33,Negative
1101,Home & Kitchen,Vacuum Cleaner,,Loved it,"The Vacuum Cleaner is amazing, I love it!",,Yes,35,Negative
167,Home & Kitchen,Blender,U2059,Terrible,"Not worth the money, poor quality Blender.",,Yes,23,Negative
952,Books,Fiction Novel,U9237,Okay,Decent Fiction Novel for the price point.,1,,50,Negative
,Home & Kitchen,Air Fryer,U5795,Okay,The Air Fryer stopped working after a week.,5,Yes,17,Positive
732,Beauty,Lipstick,U3136,Great!,"The Lipstick is amazing, I love it!",1,No,17,Negative
898,Fashion,Sneakers,U1743,,"The Sneakers is amazing, I love it!",3,No,49,Neutral
880,,Wireless Headphones,U7109,Okay,I use this Wireless Headphones every day and it’s fantastic.,1,,12,Negative
609,Electronics,Wireless Headphones,U6567,Great!,Really disappointed with the Wireless Headphones.,2,Yes,35,Negative
280,Fashion,Jacket,U7468,Not good,Exceeded my expectations! Great Jacket.,3,No,36,Neutral
533,Electronics,Wireless Headphones,U1128,Great!,"The Wireless Headphones is amazing, I love it!",1,No,44,Negative
768,Electronics,Laptop,U1300,Loved it,"The Laptop is amazing, I love it!",1,Yes,19,Negative
1095,Books,Children's Story,U1492,Terrible,"The Children's Story works okay, but could be better.",2,No,6,Negative
773,Electronics,Smartwatch,U9638,Loved it,Really disappointed with the Smartwatch.,5,Yes,9,Positive
150,Fashion,T-shirt,U1880,Great!,"Not worth the money, poor quality T-shirt.",2,Yes,20,Negative
912,Fashion,Handbag,U9546,Loved it,"Not worth the money, poor quality Handbag.",2,Yes,7,Negative
285,Fashion,Jacket,U8248,Great!,"Not worth the money, poor quality Jacket.",1,No,41,Negative
1429,Fashion,Sneakers,U4624,Great!,,5,No,36,Positive
845,Beauty,Shampoo,U8196,Loved it,Exceeded my expectations! Great Shampoo.,5,No,2,Positive
395,Home & Kitchen,Coffee Maker,U9603,Loved it,Exceeded my expectations! Great Coffee Maker.,2,No,16,Negative
41,Books,Self-help Book,U3691,Terrible,Decent Self-help Book for the price point.,2,No,26,Negative
327,Beauty,Shampoo,U3066,Great!,"Not worth the money, poor quality Shampoo.",3,No,17,Neutral
412,Fashion,Jeans,U4720,Okay,Really disappointed with the Jeans.,1,Yes,22,Negative
772,,Wireless Headphones,U2042,Loved it,Decent Wireless Headphones for the price point.,3,Yes,50,Neutral
173,Home & Kitchen,Air Fryer,U7205,Okay,Exceeded my expectations! Great Air Fryer.,1,Yes,21,Negative
379,Books,Children's Story,U6108,Okay,Decent Children's Story for the price point.,4,No,36,Positive
972,Home & Kitchen,Vacuum Cleaner,U4574,Loved it,"The Vacuum Cleaner is amazing, I love it!",1,No,50,Negative
840,Books,Biography,U3220,Okay,"The Biography works okay, but could be better.",4,No,7,Positive
653,Fashion,Jacket,U6588,Okay,"Not worth the money, poor quality Jacket.",2,Yes,43,Negative
186,Books,Fiction Novel,U9921,Great!,"The Fiction Novel works okay, but could be better.",1,No,14,Negative
586,Electronics,Smartwatch,U5991,Okay,"The Smartwatch is amazing, I love it!",3,No,9,Neutral
305,Fashion,Handbag,U5850,Terrible,I use this Handbag every day and it’s fantastic.,5,No,37,Positive
1366,Beauty,Lipstick,U3646,Okay,I use this Lipstick every day and it’s fantastic.,3,Yes,17,Neutral
374,Fashion,Jacket,U2523,Okay,,3,Yes,20,Neutral
791,Beauty,Face Cream,U1413,Loved it,The Face Cream stopped working after a week.,5,Yes,3,Positive
160,Beauty,Shampoo,U1483,Great!,"Not worth the money, poor quality Shampoo.",4,No,6,Positive
353,Beauty,Perfume,U9782,Not good,,1,Yes,46,Negative
1262,Electronics,Bluetooth Speaker,U4519,Loved it,"The Bluetooth Speaker is amazing, I love it!",3,Yes,7,Neutral
1247,Beauty,Hair Dryer,U7394,Not good,The Hair Dryer stopped working after a week.,2,No,36,Negative
147,Books,Cookbook,U6358,Terrible,,3,No,6,Neutral
343,Home & Kitchen,Vacuum Cleaner,U8683,Terrible,"The Vacuum Cleaner is amazing, I love it!",1,,42,Negative
1005,Beauty,Face Cream,U5089,Terrible,Really disappointed with the Face Cream.,2,Yes,9,Negative
,Beauty,Lipstick,U2927,Okay,Really disappointed with the Lipstick.,,Yes,9,Negative
1317,Fashion,,U7570,Terrible,Really disappointed with the Handbag.,2,Yes,21,Negative
1464,Electronics,Wireless Headphones,U2839,Loved it,"Not worth the money, poor quality Wireless Headphones.",5,No,41,Positive
1419,Electronics,Wireless Headphones,U4338,Loved it,The Wireless Headphones stopped working after a week.,1,Yes,5,Negative
997,Books,Fiction Novel,U6368,Great!,Really disappointed with the Fiction Novel.,5,No,2,Positive
976,Fashion,T-shirt,,Okay,Decent T-shirt for the price point.,5,,37,Positive
306,Electronics,Smartwatch,U6557,Not good,Exceeded my expectations! Great Smartwatch.,3,No,11,Neutral
300,Beauty,Face Cream,U7026,Okay,Really disappointed with the Face Cream.,4,Yes,46,Positive
412,,Jeans,U4720,Okay,Really disappointed with the Jeans.,1,Yes,22,Negative
1259,Books,Self-help Book,U3718,Okay,The Self-help Book stopped working after a week.,2,Yes,25,Negative
72,Electronics,Wireless Headphones,U7228,Terrible,"The Wireless Headphones is amazing, I love it!",2,Yes,,Negative
1409,Beauty,Hair Dryer,U5065,Terrible,"The Hair Dryer is amazing, I love it!",2,Yes,38,Negative
753,Books,Fiction Novel,U7428,,Exceeded my expectations! Great Fiction Novel.,2,No,17,Negative
996,Beauty,Shampoo,U9029,Terrible,I use this Shampoo every day and it’s fantastic.,4,No,14,Positive
1476,,Handbag,U9029,Terrible,Really disappointed with the Handbag.,3,Yes,38,Neutral
1120,Fashion,Handbag,U4892,Terrible,"The Handbag works okay, but could be better.",4,Yes,50,Positive
380,Beauty,Lipstick,U1911,Terrible,"Not worth the money, poor quality Lipstick.",4,Yes,31,Positive
1434,Fashion,Jacket,U1344,Loved it,"The Jacket is amazing, I love it!",1,No,23,Negative
335,Electronics,Smartphone,U9876,Loved it,Decent Smartphone for the price point.,1,No,,Negative
18,Home & Kitchen,Air Fryer,U6589,Not good,Exceeded my expectations! Great Air Fryer.,5,Yes,19,Positive
1018,Fashion,Handbag,U8425,Not good,Decent Handbag for the price point.,2,No,41,Negative
670,Electronics,Smartphone,U3798,Not good,Decent Smartphone for the price point.,5,No,,Positive
1499,Books,Children's Story,U2037,Not good,Exceeded my expectations! Great Children's Story.,5,Yes,50,Positive
446,Home & Kitchen,Microwave Oven,U3525,Loved it,Really disappointed with the Microwave Oven.,5,No,0,Positive
406,Home & Kitchen,Coffee Maker,U4133,Okay,Decent Coffee Maker for the price point.,4,Yes,25,Positive
149,Beauty,Hair Dryer,U2976,Not good,Really disappointed with the Hair Dryer.,2,No,2,Negative
1109,Home & Kitchen,Coffee Maker,U6123,Great!,"The Coffee Maker works okay, but could be better.",3,Yes,7,Neutral
972,Home & Kitchen,Vacuum Cleaner,U4574,Loved it,"The Vacuum Cleaner is amazing, I love it!",1,No,50,Negative
1414,Beauty,Hair Dryer,U3822,Not good,The Hair Dryer stopped working after a week.,5,No,46,Positive
1463,Books,Children's Story,U7243,Okay,Really disappointed with the Children's Story.,2,No,30,Negative
1248,Electronics,Wireless Headphones,U7380,Not good,"Not worth the money, poor quality Wireless Headphones.",3,,32,Neutral
978,Books,Biography,U9621,,"Not worth the money, poor quality Biography.",3,No,21,Neutral
78,Fashion,Jeans,U5022,Loved it,The Jeans stopped working after a week.,2,Yes,4,Negative
,Books,Self-help Book,U2066,Terrible,Decent Self-help Book for the price point.,1,Yes,2,Negative
57,,Smartphone,U8373,,"The Smartphone works okay, but could be better.",5,No,31,Positive
1044,Fashion,T-shirt,U9564,Great!,Exceeded my expectations! Great T-shirt.,5,No,34,Positive
984,Fashion,Sneakers,U2512,Loved it,Decent Sneakers for the price point.,5,No,45,Positive
1405,Fashion,Sneakers,U9236,Terrible,Exceeded my expectations! Great Sneakers.,2,No,50,Negative
641,Beauty,Lipstick,U7263,Okay,Exceeded my expectations! Great Lipstick.,5,No,48,Positive
1381,Electronics,Bluetooth Speaker,U4784,Okay,The Bluetooth Speaker stopped working after a week.,1,No,48,Negative
222,Electronics,Bluetooth Speaker,U8740,,Really disappointed with the Bluetooth Speaker.,5,Yes,21,Positive
958,Fashion,Jeans,U7542,Loved it,Exceeded my expectations! Great Jeans.,5,Yes,33,Positive
,Books,Cookbook,U6572,Great!,"The Cookbook works okay, but could be better.",3,Yes,20,Neutral
852,Beauty,Perfume,U6486,Great!,I use this Perfume every day and it’s fantastic.,1,Yes,23,Negative
236,Fashion,Jacket,U5845,Terrible,Exceeded my expectations! Great Jacket.,2,No,22,Negative
1459,Fashion,Jacket,U3250,Terrible,Really disappointed with the Jacket.,4,No,41,Positive
855,Home & Kitchen,Blender,U8952,Loved it,Exceeded my expectations! Great Blender.,4,No,17,Positive
426,Home & Kitchen,Blender,U3602,Not good,"The Blender works okay, but could be better.",2,Yes,1,Negative
1476,Fashion,Handbag,U9029,Terrible,Really disappointed with the Handbag.,3,Yes,38,Neutral
1157,Electronics,Laptop,U8362,Loved it,Decent Laptop for the price point.,1,No,35,Negative
275,Home & Kitchen,Microwave Oven,U7078,,I use this Microwave Oven every day and it’s fantastic.,5,No,50,Positive
736,Books,Self-help Book,U1325,Great!,Really disappointed with the Self-help Book.,2,No,17,Negative
1244,Beauty,Face Cream,U5816,Terrible,Exceeded my expectations! Great Face Cream.,2,No,19,Negative
269,Beauty,Perfume,U8043,Terrible,Really disappointed with the Perfume.,1,Yes,,Negative
1048,Electronics,Laptop,U6136,Loved it,The Laptop stopped working after a week.,1,No,35,Negative
1306,Books,Cookbook,U9857,Not good,Really disappointed with the Cookbook.,4,No,20,Positive
1494,Home & Kitchen,Microwave Oven,U4703,Loved it,"The Microwave Oven works okay, but could be better.",2,Yes,44,Negative
240,Books,Biography,U9913,Not good,Exceeded my expectations! Great Biography.,3,,12,Neutral
1349,Electronics,Laptop,U6723,Great!,"The Laptop is amazing, I love it!",3,No,39,Neutral
1266,Books,Children's Story,U9633,Loved it,I use this Children's Story every day and it’s fantastic.,4,Yes,47,Positive
356,Electronics,Wireless Headphones,U9841,Not good,Exceeded my expectations! Great Wireless Headphones.,5,Yes,28,Positive
979,Home & Kitchen,Vacuum Cleaner,U2278,Loved it,"Not worth the money, poor quality Vacuum Cleaner.",3,No,37,Neutral
